CidadeId,Nome,Sigla,IBGEMunicipio,Latitude,Longitude
496,"Campestre do Maranhão",MA,2556,-6.164717,-47.367633
497,"Cândido Mendes",MA,2606,-1.453889,-45.737268
498,Cantanhede,MA,2705,-3.628364,-44.381816
499,"Capinzal do Norte",MA,2754,-4.721245,-44.330436
500,Carolina,MA,2804,-7.330783,-47.470092
501,Carutapera,MA,2903,-1.200602,-46.023151
502,Caxias,MA,3000,-4.861675,-43.358539
503,Cedral,MA,3109,-1.997916,-44.530790
504,"Central do Maranhão",MA,3125,-2.191314,-44.831844
505,"Centro do Guilherme",MA,3158,-2.456985,-46.039960
506,"Centro Novo do Maranhão",MA,3174,-2.144292,-46.128409
507,Chapadinha,MA,3208,-3.740025,-43.361121
508,Cidelândia,MA,3257,-5.177421,-47.784233
509,Codó,MA,3307,-4.451338,-43.886080
510,"Coelho Neto",MA,3406,-4.254738,-43.014014
511,Colinas,MA,3505,-6.027366,-44.249780
512,"Conceição do Lago-Açu",MA,3554,-3.841118,-44.903016
513,Coroatá,MA,3604,-4.128976,-44.125599
514,Cururupu,MA,3703,-1.825521,-44.867762
515,Davinópolis,MA,3752,-5.534456,-47.404996
516,"Dom Pedro",MA,3802,-5.038448,-44.440010
517,"Duque Bacelar",MA,3901,-4.147819,-42.944180
518,Esperantinópolis,MA,4008,-4.870301,-44.886069
519,Estreito,MA,4057,-6.568085,-47.447883
520,"Feira Nova do Maranhão",MA,4073,-6.963136,-46.687355
521,"Fernando Falcão",MA,4081,-6.154978,-44.910707
522,"Formosa da Serra Negra",MA,4099,-6.435304,-46.186357
523,"Fortaleza dos Nogueiras",MA,4107,-6.965926,-46.185558
524,Fortuna,MA,4206,-5.736224,-44.160628
525,"Godofredo Viana",MA,4305,-1.409800,-45.771755
526,"Gonçalves Dias",MA,4404,-5.143956,-44.305907
527,"Governador Archer",MA,4503,-5.025388,-44.275757
528,"Governador Edison Lobão",MA,4552,-5.747412,-47.368936
529,"Governador Eugênio Barros",MA,4602,-5.322491,-44.246963
530,"Governador Luiz Rocha",MA,4628,-5.472865,-44.070887
531,"Governador Newton Bello",MA,4651,-3.429705,-45.674502
532,"Governador Nunes Freire",MA,4677,-2.134962,-45.881481
533,"Graça Aranha",MA,4701,-5.404821,-44.335791
534,Grajaú,MA,4800,-5.818548,-46.142396
535,Guimarães,MA,4909,-2.135077,-44.597746
536,"Humberto de Campos",MA,5005,-2.591224,-43.465092
537,Icatu,MA,5104,-2.774828,-44.065848
538,"Igarapé do Meio",MA,5153,-3.636709,-45.183328
539,"Igarapé Grande",MA,5203,-4.660854,-44.867403
540,Imperatriz,MA,5302,-5.526524,-47.479811
541,"Itaipava do Grajaú",MA,5351,-5.144582,-45.792683
542,"Itapecuru Mirim",MA,5401,-3.399045,-44.354263
543,"Itinga do Maranhão",MA,5427,-4.455004,-47.527910
544,Jatobá,MA,5450,-5.819667,-44.219915
545,"Jenipapo dos Vieiras",MA,5476,-5.369425,-45.633379
546,"João Lisboa",MA,5500,-5.453663,-47.405036
547,Joselândia,MA,5609,-4.972693,-44.699153
548,"Junco do Maranhão",MA,5658,-1.874610,-46.070726
549,"Lago da Pedra",MA,5708,-4.564745,-45.125891
550,"Lago do Junco",MA,5807,-4.607643,-45.051344
551,"Lago dos Rodrigues",MA,5948,-4.612376,-44.976442
552,"Lago Verde",MA,5906,-4.038711,-44.937635
553,"Lagoa do Mato",MA,5922,-6.045277,-43.527559
554,"Lagoa Grande do Maranhão",MA,5963,-4.993124,-45.390614
555,"Lajeado Novo",MA,5989,-6.191609,-47.032448
556,"Lima Campos",MA,6003,-4.517046,-44.469340
557,Loreto,MA,6102,-7.094454,-45.139242
558,"Luís Domingues",MA,6201,-1.325460,-45.895332
559,"Magalhães de Almeida",MA,6300,-3.396668,-42.201507
560,Maracaçumé,MA,6326,-2.056165,-45.958639
561,"Marajá do Sena",MA,6359,-4.620313,-45.457238
562,Maranhãozinho,MA,6375,-2.235617,-45.855611
563,"Mata Roma",MA,6409,-3.619046,-43.120389
564,Matinha,MA,6508,-3.098400,-45.036429
565,Matões,MA,6607,-5.522465,-43.201208
566,"Matões do Norte",MA,6631,-3.627519,-44.550245
567,"Milagres do Maranhão",MA,6672,-3.582207,-42.610753
568,Mirador,MA,6706,-6.377566,-44.362610
569,"Miranda do Norte",MA,6755,-3.562645,-44.584276
570,Mirinzal,MA,6805,-2.064224,-44.785756
571,Monção,MA,6904,-3.493932,-45.247585
572,"Montes Altos",MA,7001,-5.828563,-47.070440
573,Morros,MA,7100,-2.861479,-44.044545
574,"Nina Rodrigues",MA,7209,-3.462464,-43.904485
575,"Nova Colinas",MA,7258,-7.120566,-46.259325
576,"Nova Iorque",MA,7308,-6.733203,-44.048627
577,"Nova Olinda do Maranhão",MA,7357,-2.799887,-45.704536
578,"Olho d’Água das Cunhãs",MA,7407,-4.137276,-45.119580
579,"Olinda Nova do Maranhão",MA,7456,-2.997478,-45.003235
580,"Paço do Lumiar",MA,7506,-2.528063,-44.098692
581,Palmeirândia,MA,7605,-2.647774,-44.904464
582,Paraibano,MA,7704,-6.431825,-43.985762
583,Parnarama,MA,7803,-5.684467,-43.090401
584,"Passagem Franca",MA,7902,-6.173994,-43.781745
585,"Pastos Bons",MA,8009,-6.604028,-44.088603
586,"Paulino Neves",MA,8058,-2.718206,-42.545424
587,"Paulo Ramos",MA,8108,-4.447957,-45.239980
588,Pedreiras,MA,8207,-4.569351,-44.603735
589,"Pedro do Rosário",MA,8256,-2.968115,-45.346454
590,Penalva,MA,8306,-3.293233,-45.176462
591,"Peri Mirim",MA,8405,-2.573055,-44.850291
592,Peritoró,MA,8454,-4.370225,-44.325854
593,Pindaré-Mirim,MA,8504,-3.605501,-45.346868
594,Pinheiro,MA,8603,-2.522741,-45.083927
595,"Pio XII",MA,8702,-3.887588,-45.169960
596,Pirapemas,MA,8801,-3.725329,-44.228281
597,"Poção de Pedras",MA,8900,-4.750025,-44.951551
598,"Porto Franco",MA,9007,-6.354182,-47.382165
599,"Porto Rico do Maranhão",MA,9056,-1.857223,-44.583748
600,"Presidente Dutra",MA,9106,-5.282374,-44.492919
601,"Presidente Juscelino",MA,9205,-2.928229,-44.076779
602,"Presidente Médici",MA,9239,-2.383664,-45.820709
603,"Presidente Sarney",MA,9270,-2.595531,-45.371302
604,"Presidente Vargas",MA,9304,-3.402012,-44.033402
605,"Primeira Cruz",MA,9403,-2.510583,-43.442443
606,Raposa,MA,9452,-2.415075,-44.102516
607,Riachão,MA,9502,-7.364565,-46.623350
608,"Ribamar Fiquene",MA,9551,-5.933823,-47.383478
609,Rosário,MA,9601,-2.941543,-44.247519
610,Sambaíba,MA,9700,-7.138351,-45.344203
611,"Santa Filomena do Maranhão",MA,9759,-5.499767,-44.563714
612,"Santa Helena",MA,9809,-2.234533,-45.305161
613,"Santa Inês",MA,9908,-3.658575,-45.378272
614,"Santa Luzia",MA,10005,-3.968391,-45.665012
615,"Santa Luzia do Paruá",MA,10039,-2.546161,-45.776462
616,"Santa Quitéria do Maranhão",MA,10104,-3.498485,-42.562873
617,"Santa Rita",MA,10203,-3.134117,-44.319948
618,"Santana do Maranhão",MA,10237,-3.113068,-42.400768
619,"Santo Amaro do Maranhão",MA,10278,-2.502721,-43.255285
620,"Santo Antônio dos Lopes",MA,10302,-4.873820,-44.361447
621,"São Benedito do Rio Preto",MA,10401,-3.332766,-43.529992
622,"São Bento",MA,10500,-2.697008,-44.828345
623,"São Bernardo",MA,10609,-3.365437,-42.423010
624,"São Domingos do Azeitão",MA,10658,-6.804425,-44.650424
625,"São Domingos do Maranhão",MA,10708,-5.565642,-44.392879
626,"São Félix de Balsas",MA,10807,-7.084685,-44.811448
627,"São Francisco do Brejão",MA,10856,-5.130201,-47.391137
628,"São Francisco do Maranhão",MA,10906,-6.252798,-42.865322
629,"São João Batista",MA,11003,-2.953333,-44.811762
630,"São João do Carú",MA,11029,-3.560803,-46.254925
631,"São João do Paraíso",MA,11052,-6.466222,-47.050610
632,"São João do Soter",MA,11078,-5.115739,-43.818182
633,"São João dos Patos",MA,11102,-6.498208,-43.702910
634,"São José de Ribamar",MA,11201,-2.555859,-44.057548
635,"São José dos Basílios",MA,11250,-5.048687,-44.582447
636,"São Luís",MA,11300,-2.531886,-44.297919
637,"São Luís Gonzaga do Maranhão",MA,11409,-4.373918,-44.662708
638,"São Mateus do Maranhão",MA,11508,-4.034551,-44.468563
639,"São Pedro da Água Branca",MA,11532,-5.088911,-48.423624
640,"São Pedro dos Crentes",MA,11573,-6.828556,-46.532580
641,"São Raimundo das Mangabeiras",MA,11607,-7.026963,-45.484831
642,"São Raimundo do Doca Bezerra",MA,11631,-5.103182,-45.084163
643,"São Roberto",MA,11672,-5.017367,-44.991901
644,"São Vicente Ferrer",MA,11706,-2.890731,-44.886905
645,Satubinha,MA,11722,-4.035735,-45.233630
646,"Senador Alexandre Costa",MA,11748,-5.261077,-44.056302
647,"Senador La Rocque",MA,11763,-5.441832,-47.289191
648,"Serrano do Maranhão",MA,11789,-1.852646,-45.114641
649,"Sítio Novo",MA,11805,-5.870630,-46.694983
650,"Sucupira do Norte",MA,11904,-6.478284,-44.188603
651,"Sucupira do Riachão",MA,11953,-6.420108,-43.545853
652,"Tasso Fragoso",MA,12001,-8.479831,-45.744124
653,Timbiras,MA,12100,-4.253841,-43.938434
654,Timon,MA,12209,-5.100681,-42.833728
655,"Trizidela do Vale",MA,12233,-4.570127,-44.610685
656,Tufilândia,MA,12274,-3.676404,-45.633916
657,Tuntum,MA,12308,-5.249656,-44.649012
658,Turiaçu,MA,12407,-1.669022,-45.369152
659,Turilândia,MA,12456,-2.228834,-45.306765
660,Tutóia,MA,12506,-2.763550,-42.276847
661,"Urbano Santos",MA,12605,-3.208409,-43.404248
662,"Vargem Grande",MA,12704,-3.541896,-43.916664
663,Viana,MA,12803,-3.214563,-45.001307
664,"Vila Nova dos Martírios",MA,12852,-5.183512,-48.138926
665,"Vitória do Mearim",MA,12902,-3.482047,-44.869572
666,"Vitorino Freire",MA,13009,-4.291187,-45.244185
667,"Zé Doca",MA,14007,-3.275481,-45.657698
668,Acauã,PI,53,-8.220787,-41.083638
669,Agricolândia,PI,103,-5.795502,-42.659183
670,"Água Branca",PI,202,-5.893266,-42.635131
671,"Alagoinha do Piauí",PI,251,-7.008175,-40.934635
672,"Alegrete do Piauí",PI,277,-7.245349,-40.857863
673,"Alto Longá",PI,301,-5.250993,-42.210322
674,Altos,PI,400,-5.036546,-42.460948
675,"Alvorada do Gurguéia",PI,459,-8.443959,-43.863072
676,Amarante,PI,509,-6.246611,-42.853693
677,"Angical do Piauí",PI,608,-6.087242,-42.743866
678,"Anísio de Abreu",PI,707,-9.174919,-43.034853
679,"Antônio Almeida",PI,806,-7.219356,-44.196535
680,Aroazes,PI,905,-6.112850,-41.797453
681,"Aroeiras do Itaim",PI,954,-7.278745,-41.563204
682,Arraial,PI,1002,-6.650827,-42.536567
683,"Assunção do Piauí",PI,1051,-5.864914,-41.050830
684,"Avelino Lopes",PI,1101,-10.134745,-43.941510
685,"Baixa Grande do Ribeiro",PI,1150,-7.853352,-45.212815
686,"Barra D’Alcântara",PI,1176,-6.518873,-42.105002
687,Barras,PI,1200,-4.243093,-42.295340
688,"Barreiras do Piauí",PI,1309,-9.921247,-45.477788
689,"Barro Duro",PI,1408,-5.812360,-42.513378
690,Batalha,PI,1507,-4.020412,-42.075219
691,"Bela Vista do Piauí",PI,1556,-7.972185,-41.871380
692,"Belém do Piauí",PI,1572,-7.370140,-40.970302
693,Beneditinos,PI,1606,-5.447603,-42.370617
694,Bertolínia,PI,1705,-7.628625,-43.954388
695,"Betânia do Piauí",PI,1739,-8.145666,-40.796622
696,"Boa Hora",PI,1770,-4.409010,-42.125296
697,Bocaina,PI,1804,-6.954842,-41.322341
698,"Bom Jesus",PI,1903,-9.070949,-44.360525
699,"Bom Princípio do Piauí",PI,1919,-3.189859,-41.645210
700,"Bonfim do Piauí",PI,1929,-9.166561,-42.879663
701,"Boqueirão do Piauí",PI,1945,-4.485820,-42.103627
702,Brasileira,PI,1960,-4.137829,-41.789260
703,"Brejo do Piauí",PI,1988,-8.207065,-42.830302
704,"Buriti dos Lopes",PI,2000,-3.172721,-41.869909
705,"Buriti dos Montes",PI,2026,-5.312067,-41.101851
706,"Cabeceiras do Piauí",PI,2059,-4.471331,-42.308316
707,"Cajazeiras do Piauí",PI,2075,-6.794184,-42.396727
708,"Cajueiro da Praia",PI,2083,-2.929227,-41.347150
709,"Caldeirão Grande do Piauí",PI,2091,-7.331560,-40.637419
710,"Campinas do Piauí",PI,2109,-7.654778,-41.880745
711,"Campo Alegre do Fidalgo",PI,2117,-8.374480,-41.832013
712,"Campo Grande do Piauí",PI,2133,-7.135993,-41.031201
713,"Campo Largo do Piauí",PI,2174,-3.807869,-42.626041
714,"Campo Maior",PI,2208,-4.829114,-42.166745
715,Canavieira,PI,2251,-7.694622,-43.719428
716,"Canto do Buriti",PI,2307,-8.108232,-42.944021
717,"Capitão de Campos",PI,2406,-4.458559,-41.943522
718,"Capitão Gervásio Oliveira",PI,2455,-8.496838,-41.816116
719,Caracol,PI,2505,-9.276765,-43.334200
720,"Caraúbas do Piauí",PI,2539,-3.478591,-41.841208
721,"Caridade do Piauí",PI,2554,-7.728652,-40.990335
722,"Castelo do Piauí",PI,2604,-5.321544,-41.547316
723,Caxingó,PI,2653,-3.426938,-41.882684
724,Cocal,PI,2703,-3.470453,-41.556845
725,"Cocal de Telha",PI,2711,-4.553816,-41.979048
726,"Cocal dos Alves",PI,2729,-3.606073,-41.455419
727,Coivaras,PI,2737,-5.091308,-42.207316
728,"Colônia do Gurguéia",PI,2752,-8.187574,-43.796017
729,"Colônia do Piauí",PI,2778,-7.223658,-42.177119
730,"Conceição do Canindé",PI,2802,-7.882704,-41.596634
731,"Coronel José Dias",PI,2851,-8.816369,-42.470357
732,Corrente,PI,2901,-10.440936,-45.163313
733,"Cristalândia do Piauí",PI,3008,-10.647804,-45.186031
734,"Cristino Castro",PI,3107,-8.820186,-44.224415
735,Curimatá,PI,3206,-10.031292,-44.300722
736,Currais,PI,3230,-9.012434,-44.403002
737,"Curral Novo do Piauí",PI,3271,-7.830797,-40.901069
738,Curralinhos,PI,3255,-5.620453,-42.832211
739,"Demerval Lobão",PI,3305,-5.358465,-42.674229
740,"Dirceu Arcoverde",PI,3354,-9.335200,-42.439570
741,"Dom Expedito Lopes",PI,3404,-6.957902,-41.652385
742,"Dom Inocêncio",PI,3453,-9.008075,-41.976851
743,"Domingos Mourão",PI,3420,-4.253434,-41.271881
744,"Elesbão Veloso",PI,3503,-6.201719,-42.138144
745,"Eliseu Martins",PI,3602,-8.096462,-43.664811
746,Esperantina,PI,3701,-3.895605,-42.235365
747,"Fartura do Piauí",PI,3750,-9.478606,-42.794401
748,"Flores do Piauí",PI,3800,-7.791776,-42.924306
749,"Floresta do Piauí",PI,3859,-7.466795,-41.800314
750,Floriano,PI,3909,-6.769672,-43.020645
751,Francinópolis,PI,4006,-6.395293,-42.263366
752,"Francisco Ayres",PI,4105,-6.623344,-42.691128
753,"Francisco Macedo",PI,4154,-7.327871,-40.795567
754,"Francisco Santos",PI,4204,-6.994171,-41.136157
755,Fronteiras,PI,4303,-7.088413,-40.617233
756,Geminiano,PI,4352,-7.158418,-41.357580
757,Gilbués,PI,4402,-9.834570,-45.346920
758,Guadalupe,PI,4501,-6.785247,-43.566924
759,Guaribas,PI,4550,-9.395111,-43.687721
760,"Hugo Napoleão",PI,4600,-5.987788,-42.562563
761,"Ilha Grande",PI,4659,-2.854009,-41.819773
762,Inhuma,PI,4709,-6.667120,-41.710194
763,"Ipiranga do Piauí",PI,4808,-6.826933,-41.739914
764,"Isaías Coelho",PI,4907,-7.734311,-41.679448
765,Itainópolis,PI,5003,-7.451281,-41.480025
766,Itaueira,PI,5102,-7.608117,-43.025497
767,"Jacobina do Piauí",PI,5151,-7.936264,-41.210762
768,Jaicós,PI,5201,-7.353152,-41.146475
769,"Jardim do Mulato",PI,5250,-6.096578,-42.633960
770,"Jatobá do Piauí",PI,5276,-4.773159,-41.819822
771,Jerumenha,PI,5300,-7.084632,-43.502743
772,"João Costa",PI,5359,-8.489126,-42.417849
773,"Joaquim Pires",PI,5409,-3.513104,-42.187690
774,"Joca Marques",PI,5458,-3.488034,-42.427737
775,"José de Freitas",PI,5508,-4.763051,-42.578375
776,"Juazeiro do Piauí",PI,5516,-5.161373,-41.702601
777,"Júlio Borges",PI,5524,-10.326787,-44.243701
778,Jurema,PI,5532,-9.222025,-43.133110
779,"Lagoa Alegre",PI,5557,-4.508730,-42.616743
780,"Lagoa de São Francisco",PI,5573,-4.392746,-41.605469
781,"Lagoa do Barro do Piauí",PI,5565,-8.482437,-41.530275
782,"Lagoa do Piauí",PI,5581,-5.412144,-42.649013
783,"Lagoa do Sítio",PI,5599,-6.515348,-41.582386
784,"Lagoinha do Piauí",PI,5540,-5.836583,-42.627384
785,"Landri Sales",PI,5607,-7.266600,-43.931046
786,"Luís Correia",PI,5706,-2.881567,-41.664567
787,Luzilândia,PI,5805,-3.460818,-42.371638
788,Madeiro,PI,5854,-3.484212,-42.505141
789,"Manoel Emídio",PI,5904,-8.011359,-43.875475
790,Marcolândia,PI,5953,-7.443557,-40.662854
791,"Marcos Parente",PI,6001,-7.119295,-43.888314
792,"Massapê do Piauí",PI,6050,-7.465483,-41.123855
793,"Matias Olímpio",PI,6100,-3.711027,-42.558629
794,"Miguel Alves",PI,6209,-4.168216,-42.893167
795,"Miguel Leão",PI,6308,-5.682242,-42.735830
796,"Milton Brandão",PI,6357,-4.699953,-41.447960
797,"Monsenhor Gil",PI,6407,-5.551486,-42.617399
798,"Monsenhor Hipólito",PI,6506,-7.003502,-41.032893
799,"Monte Alegre do Piauí",PI,6605,-9.755834,-45.295740
800,"Morro Cabeça no Tempo",PI,6654,-9.719319,-43.901874
801,"Morro do Chapéu do Piauí",PI,6670,-3.742255,-42.309063
802,"Murici dos Portelas",PI,6696,-3.323860,-42.096769
803,"Nazaré do Piauí",PI,6704,-6.967128,-42.668227
804,Nazária,PI,6720,-5.346925,-42.814048
805,"Nossa Senhora de Nazaré",PI,6753,-4.626932,-42.179303
806,"Nossa Senhora dos Remédios",PI,6803,-3.991225,-42.623951
807,"Nova Santa Rita",PI,7959,-8.074965,-42.048262
808,"Novo Oriente do Piauí",PI,6902,-6.449405,-41.928722
809,"Novo Santo Antônio",PI,6951,-5.286058,-41.934507
810,Oeiras,PI,7009,-7.016418,-42.131406
811,"Olho D’Água do Piauí",PI,7108,-5.847159,-42.578552
812,"Padre Marcos",PI,7207,-7.354712,-40.905862
813,"Paes Landim",PI,7306,-7.775563,-42.256958
814,"Pajeú do Piauí",PI,7355,-7.852520,-42.816936
815,"Palmeira do Piauí",PI,7405,-8.729501,-44.232569
816,Palmeirais,PI,7504,-5.979797,-43.061844
817,Paquetá,PI,7553,-7.101466,-41.701385
818,Parnaguá,PI,7603,-10.217181,-44.634315
819,Parnaíba,PI,7702,-2.903360,-41.778171
820,"Passagem Franca do Piauí",PI,7751,-5.856247,-42.440527
821,"Patos do Piauí",PI,7777,-7.680764,-41.252281
822,"Pau D’Arco do Piauí",PI,7793,-5.251093,-42.388865
823,Paulistana,PI,7801,-8.141436,-41.147096
824,Pavussu,PI,7850,-7.964287,-43.221752
825,"Pedro II",PI,7900,-4.427055,-41.458560
826,"Pedro Laurentino",PI,7934,-8.066883,-42.286074
827,Picos,PI,8007,-7.081374,-41.468827
828,Pimenteiras,PI,8106,-6.241688,-41.415159
829,"Pio IX",PI,8205,-6.832687,-40.618273
830,Piracuruca,PI,8304,-3.929287,-41.709042
831,Piripiri,PI,8403,-4.276069,-41.778505
832,Porto,PI,8502,-3.891423,-42.710926
833,"Porto Alegre do Piauí",PI,8551,-6.971725,-44.194837
834,"Prata do Piauí",PI,8601,-5.664798,-42.204224
835,"Queimada Nova",PI,8650,-8.585425,-41.417025
836,"Redenção do Gurguéia",PI,8700,-9.493448,-44.581214
837,Regeneração,PI,8809,-6.240183,-42.685024
838,"Riacho Frio",PI,8858,-10.128728,-44.952530
839,"Ribeira do Piauí",PI,8874,-7.690576,-42.714043
840,"Ribeiro Gonçalves",PI,8908,-7.558034,-45.245639
841,"Rio Grande do Piauí",PI,9005,-7.770857,-43.140183
842,"Santa Cruz do Piauí",PI,9104,-7.177626,-41.761926
843,"Santa Cruz dos Milagres",PI,9153,-5.808121,-41.958446
844,"Santa Filomena",PI,9203,-9.106796,-45.920556
845,"Santa Luz",PI,9302,-8.944624,-44.129586
846,"Santa Rosa do Piauí",PI,9377,-6.801455,-42.280814
847,"Santana do Piauí",PI,9351,-6.949072,-41.518481
848,"Santo Antônio de Lisboa",PI,9401,-6.981848,-41.233765
849,"Santo Antônio dos Milagres",PI,9450,-6.046718,-42.711197
850,"Santo Inácio do Piauí",PI,9500,-7.422337,-41.918213
851,"São Braz do Piauí",PI,9559,-9.062561,-42.999073
852,"São Félix do Piauí",PI,9609,-5.932868,-42.113503
853,"São Francisco de Assis do Piauí",PI,9658,-8.237755,-41.689597
854,"São Francisco do Piauí",PI,9708,-7.243976,-42.538532
855,"São Gonçalo do Gurguéia",PI,9757,-10.029940,-45.301406
856,"São Gonçalo do Piauí",PI,9807,-5.989667,-42.698831
857,"São João da Canabrava",PI,9856,-6.818931,-41.346054
858,"São João da Fronteira",PI,9872,-3.938597,-41.256287
859,"São João da Serra",PI,9906,-5.508798,-41.899264
860,"São João da Varjota",PI,9955,-6.919018,-41.863742
861,"São João do Arraial",PI,9971,-3.813169,-42.453126
862,"São João do Piauí",PI,10003,-8.348850,-42.256438
863,"São José do Divino",PI,10052,-3.805716,-41.830109
864,"São José do Peixe",PI,10102,-7.493009,-42.570179
865,"São José do Piauí",PI,10201,-6.870626,-41.479407
866,"São Julião",PI,10300,-7.085315,-40.836913
867,"São Lourenço do Piauí",PI,10359,-9.172002,-42.544352
868,"São Luis do Piauí",PI,10375,-6.828144,-41.322838
869,"São Miguel da Baixa Grande",PI,10383,-5.862299,-42.185377
870,"São Miguel do Fidalgo",PI,10391,-7.584969,-42.370529
871,"São Miguel do Tapuio",PI,10409,-5.500664,-41.319798
872,"São Pedro do Piauí",PI,10508,-5.913952,-42.723660
873,"São Raimundo Nonato",PI,10607,-9.015360,-42.692285
874,"Sebastião Barros",PI,10623,-10.816675,-44.833284
875,"Sebastião Leal",PI,10631,-7.577386,-44.067692
876,"Sigefredo Pacheco",PI,10656,-4.911689,-41.727559
877,Simões,PI,10706,-7.599137,-40.817509
878,"Simplício Mendes",PI,10805,-7.857957,-41.910910
879,"Socorro do Piauí",PI,10904,-7.864938,-42.504692
880,Sussuapara,PI,10938,-7.017011,-41.392268
881,"Tamboril do Piauí",PI,10953,-8.400432,-42.909689
882,"Tanque do Piauí",PI,10979,-6.596353,-42.283901
883,Teresina,PI,11001,-5.086342,-42.805270
884,União,PI,11100,-4.586018,-42.862930
885,Uruçuí,PI,11209,-7.229503,-44.560256
886,"Valença do Piauí",PI,11308,-6.398196,-41.740536
887,"Várzea Branca",PI,11357,-9.236541,-42.969445
888,"Várzea Grande",PI,11407,-6.542948,-42.253102
889,"Vera Mendes",PI,11506,-7.602849,-41.479737
890,"Vila Nova do Piauí",PI,11605,-7.141046,-40.937801
891,"Wall Ferraz",PI,11704,-7.235779,-41.908954
892,Abaiara,CE,101,-7.356977,-39.047547
893,Acarape,CE,150,-4.223138,-38.705624
894,Acaraú,CE,200,-2.885311,-40.118241
895,Acopiara,CE,309,-6.092762,-39.455705
896,Aiuaba,CE,408,-6.563298,-40.123160
897,Alcântaras,CE,507,-3.586984,-40.544638
898,Altaneira,CE,606,-6.997498,-39.745821
899,"Alto Santo",CE,705,-5.522082,-38.272778
900,Amontada,CE,754,-3.364878,-39.828823
901,"Antonina do Norte",CE,804,-6.779688,-39.982387
902,Apuiarés,CE,903,-3.948019,-39.430423
903,Aquiraz,CE,1000,-3.906195,-38.389803
904,Aracati,CE,1109,-4.567066,-37.772753
905,Aracoiaba,CE,1208,-4.370394,-38.809441
906,Ararendá,CE,1257,-4.751938,-40.831097
907,Araripe,CE,1307,-7.206184,-40.137446
908,Aratuba,CE,1406,-4.416931,-39.047555
909,Arneiroz,CE,1505,-6.319426,-40.161444
910,Assaré,CE,1604,-6.872607,-39.871275
911,Aurora,CE,1703,-6.940392,-38.976991
912,Baixio,CE,1802,-6.727162,-38.720126
913,Banabuiú,CE,1851,-5.315047,-38.925785
914,Barbalha,CE,1901,-7.307172,-39.302316
915,Barreira,CE,1950,-4.288762,-38.638502
916,Barro,CE,2008,-7.168209,-38.779881
917,Barroquinha,CE,2057,-3.009117,-41.139482
918,Baturité,CE,2107,-4.331205,-38.880021
919,Beberibe,CE,2206,-4.174763,-38.123273
920,"Bela Cruz",CE,2305,-3.055107,-40.166843
921,"Boa Viagem",CE,2404,-5.125744,-39.733282
922,"Brejo Santo",CE,2503,-7.491638,-38.985514
923,Camocim,CE,2602,-2.900967,-40.847528
